VERSIONS,LEVEL_ID,TERRITORY_ID,NAME_HTML,UNIT,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
2021,3,ITC32,Savona,EUR2015,23273.15,23038.47,23240.56,22925.91,24370.53,25061.89,25337.44,25643.86,26568.69,27674.71,28370.15,29145.77,29090.74,28732.96,29384.51,27207.27,27368.46,27713.33,28117.44,28325.04,30791.67,32119.55,31028.59,31545.69,31523.69,32410.3,32961.97,33710.77,32588.59,30803.11,29484.51,29463.73,28094.5,27390.03,26498.05,26634.38,26714.13,27465.82,27429.2,26834.68,25062.41,27236.15,28777.15,30204.71,30431.0,30813.21,31229.41
2021,3,ITC33,Genova,EUR2015,21522.86,21462.74,21797.96,21652.25,23175.34,23997.27,24430.02,24895.05,25974.98,27242.99,28156.9,29164.42,29317.83,29164.63,30028.99,28203.53,28740.14,29492.84,30371.03,31059.45,34310.77,35663.03,34929.09,35160.71,35352.07,35342.84,35604.23,36216.58,36676.48,34920.57,34758.2,34134.56,33027.59,32033.14,33100.25,33401.08,33871.71,34616.7,34513.97,35163.17,30321.25,32573.19,34409.01,36088.32,36358.86,36815.43,37312.7
2021,3,ITC34,La Spezia,EUR2015,22246.82,22058.58,22288.07,22034.74,23474.52,24205.54,24543.61,24918.52,25905.64,27082.94,27863.51,28725.83,28775.03,28527.86,29231.47,27276.11,27669.41,28251.6,28939.64,29452.39,32386.28,31975.49,31145.31,30339.05,30514.8,31695.61,30113.36,30000.92,29661.51,27966.06,29121.55,30567.56,29909.58,29300.18,29109.55,28985.92,29195.81,29349.32,29620.42,29658.4,27955.7,30704.87,32373.78,33956.22,34210.85,34640.47,35108.35
2021,3,ITC41,Varese,EUR2015,23813.21,23861.51,23685.08,23565.04,23996.82,24974.64,25810.36,26389.22,27627.96,28647.18,28957.02,28857.07,28638.6,28279.86,29032.38,31970.06,32298.73,32629.86,33152.01,33248.0,33259.89,32784.25,33284.09,33434.93,33541.33,32623.49,33641.42,33408.52,32586.63,29387.73,31294.41,30522.78,30081.45,28765.02,28851.95,29402.21,28873.46,29150.98,29625.42,29611.64,26706.29,28783.48,29592.01,30192.93,30419.23,30801.21,31217.23
2021,3,ITC42,Como,EUR2015,26211.84,26190.69,25898.6,25665.57,26028.7,26975.25,27758.3,28253.19,29446.29,30389.23,30565.92,30283.85,29880.25,29345.7,29940.44,32764.97,32921.25,33059.84,33381.17,33286.55,33108.81,33918.78,33410.19,32502.2,31561.6,32028.73,32156.82,33035.76,30623.16,28161.85,29388.87,29671.53,27736.3,27085.61,27729.62,27548.03,27630.08,28422.95,28336.18,28216.33,25380.57,27810.64,28569.58,29130.6,29348.94,29717.43,30118.75
2021,3,ITC43,Lecco,EUR2015,28658.66,28580.54,28189.1,27869.06,28203.54,29166.65,29956.09,30437.67,31666.26,32635.93,32805.24,32528.75,32108.31,31519.49,32147.65,35033.51,35052.85,35061.25,35227.83,34951.29,34609.13,34370.4,34576.48,34366.73,34393.21,34308.1,33870.75,34401.16,32481.82,29337.24,29585.35,29757.37,29153.46,29200.47,28939.85,29351.26,29658.13,30574.92,30961.56,31061.74,28577.92,31277.48,32186.06,32862.41,33108.72,33524.54,33977.31
2021,3,ITC44,Sondrio,EUR2015,19313.91,19429.11,19300.88,19213.31,19577.58,20393.65,21087.54,21571.19,22593.68,23436.53,23742.48,23720.75,23612.73,23382.55,24011.96,26409.83,26671.98,26933.68,27346.91,27435.4,27485.02,27947.96,29309.78,30085.02,30317.83,29849.8,29974.42,30298.23,29670.17,28950.94,30605.39,31232.12,30269.93,29027.44,29510.71,28488.72,28745.17,28688.57,28983.97,30112.96,27184.3,28388.7,29181.16,29807.48,30031.03,30408.33,30819.25
2021,3,ITC46,Bergamo,EUR2015,26697.27,26726.4,26467.76,26272.48,26695.13,27720.17,28587.87,29165.96,30471.62,31533.51,31815.51,31635.83,31320.14,30846.21,31556.47,34667.88,34936.85,35192.53,35623.8,35593.69,35497.92,36218.78,36530.35,36400.4,36268.33,36536.33,37621.2,37299.27,35104.76,33714.37,33230.22,33102.24,31776.81,30941.36,30955.85,31096.19,31732.71,32398.12,33044.64,33561.21,30604.36,33782.83,34681.48,35374.28,35639.38,36086.91,36574.32
2021,3,ITC47,Brescia,EUR2015,25513.38,25603.38,25406.67,25273.5,25733.87,26781.93,27682.1,28307.82,29644.28,30750.49,31109.85,31045.35,30859.11,30503.39,31313.38,34523.11,34887.87,35211.32,35704.55,35726.17,35678.77,37053.1,37256.09,36867.57,36729.27,35760.23,36236.27,36730.3,35580.65,31812.6,32154.05,32847.63,31692.04,30992.67,31111.72,31414.49,32239.84,33163.95,33727.43,33965.02,30984.95,34119.26,35046.15,35740.47,36008.34,36460.51,36952.99
2021,3,ITC48,Pavia,EUR2015,22518.93,22582.91,22381.08,22245.26,22639.5,23557.91,24357.85,24921.75,26124.39,27131.07,27475.19,27432.08,27282.31,26969.72,27701.64,30140.15,30057.92,29961.13,30002.55,29668.26,29293.01,30840.97,30909.46,30583.97,30345.16,28920.93,29150.71,29298.33,26851.59,24155.92,24520.54,25128.91,23809.28,23501.29,24329.3,24265.06,23596.69,24315.27,24616.21,24763.59,22578.33,24987.29,25671.02,26176.61,26372.82,26704.03,27064.73
2021,3,ITC49,Lodi,EUR2015,19778.85,20130.44,20231.42,20377.24,21005.51,22111.3,23115.17,23889.08,25274.15,26473.27,26974.82,26659.2,26231.84,25994.36,26732.86,29315.39,29499.22,29646.41,29926.44,29859.76,29767.54,30442.64,30386.04,29820.56,29409.22,31001.43,33098.16,31965.21,28019.13,27808.82,28562.11,26776.2,26110.38,26166.23,26256.15,25117.47,26283.07,26415.09,26234.02,27204.23,25146.0,27197.98,27902.1,28451.88,28665.18,29025.08,29417.34
2021,3,ITC4A,Cremona,EUR2015,25428.91,25660.9,25567.79,25529.89,26086.6,27244.54,28248.58,28970.32,30424.4,31637.45,32102.08,32062.02,31833.8,31461.26,32290.18,35299.11,35428.52,35549.43,35827.72,35661.66,35441.19,33612.88,33443.03,33065.88,32724.1,32694.2,33009.19,33642.02,32308.9,28631.42,29745.82,29464.15,28969.21,29835.23,28913.84,28827.25,29686.61,31346.61,31497.89,31638.48,30005.08,32876.39,33790.16,34490.45,34748.86,35185.24,35660.6
2021,3,ITC4B,Mantova,EUR2015,24330.93,24489.84,24348.38,24261.28,24743.66,25791.25,26698.21,27335.24,28660.92,29762.3,30085.64,29979.31,29853.04,29591.38,30404.4,33199.23,33231.93,33212.9,33350.05,33064.44,32722.7,32628.48,32489.32,32079.24,31527.15,30917.24,31035.37,31436.98,30856.65,28632.34,29700.34,30409.36,29437.35,29064.71,29285.47,29652.06,30145.44,31522.18,31790.78,31168.63,29038.38,31195.41,32064.55,32688.0,32932.99,33346.64,33797.04
2021,3,ITC4C,Milano,EUR2015,28978.61,29211.36,29128.61,29113.37,29783.89,31139.56,32331.22,33208.06,34927.64,36496.07,37216.9,37393.32,37414.44,37198.18,38418.46,42906.39,43941.24,44912.09,46127.16,46781.58,47346.98,48960.32,49845.2,50190.23,50122.5,50712.37,50522.85,51299.58,55030.0,52336.27,55118.17,54815.17,52688.83,50837.45,50974.27,51479.63,52709.77,53423.97,54385.76,53778.25,50489.44,56432.83,58130.43,59257.48,59701.46,60451.17,61267.59
2021,3,ITC4D,Monza e della Brianza,EUR2015,20778.67,20792.28,20579.74,20413.74,20728.77,21510.04,22165.97,22596.77,23590.71,24466.41,24762.65,24695.14,24523.55,24200.21,24807.8,27698.69,28351.89,28955.89,29709.14,30093.29,30394.92,30435.5,30362.12,30127.31,30410.9,30680.24,30329.06,30677.15,31863.22,29517.86,31013.52,30674.22,29773.15,29287.85,29069.02,29233.91,29827.65,30264.2,30401.27,30636.51,28707.31,30852.81,31650.2,32271.61,32513.48,32921.73,33366.42
2021,3,ITF11,L'Aquila,EUR2015,21379.46,21205.54,21359.33,21378.34,22186.72,22432.95,22692.13,23065.27,23443.29,24129.96,24536.34,24773.27,24885.22,23939.41,24110.28,23108.87,23175.87,23012.31,22684.65,22839.6,23971.49,25021.17,24586.55,23893.12,24030.16,24812.15,25409.63,26869.49,25343.58,22800.78,24119.93,25196.6,25785.11,24935.95,24426.04,24259.23,24287.56,24461.49,24621.4,25440.73,23537.23,24896.86,25203.81,25440.25,25630.87,25952.7,26303.34
2021,3,ITF12,Teramo,EUR2015,16373.37,16528.97,16972.63,17308.72,18295.28,18836.35,19397.51,20061.54,20743.7,21718.28,22479.67,23132.55,23621.97,23036.09,23558.81,22919.03,23338.44,23559.71,23612.27,24200.32,25856.54,26886.8,26318.53,25705.54,25185.16,25112.98,25280.7,25048.39,24950.54,24248.3,24744.26,24379.8,23305.73,22621.13,22708.29,22717.15,23118.83,23293.68,23443.06,23679.91,21752.73,24228.36,24483.65,24687.35,24872.59,25184.93,25525.19
2021,3,ITF13,Pescara,EUR2015,15659.69,15844.95,16352.65,16768.97,17825.2,18457.47,19115.97,19888.41,20688.28,21790.13,22678.78,23439.14,24029.65,23528.99,24186.88,23678.03,24257.41,24603.4,24739.09,25438.08,27287.02,28196.75,28209.98,28318.39,27842.84,27502.63,27030.7,27627.7,27523.57,26431.86,25496.24,26047.07,25874.11,25209.56,24629.93,24411.45,24383.9,24469.59,24948.38,24571.47,22367.19,24372.21,24577.26,24778.5,24964.26,25277.6,25619.01
2021,3,ITF14,Chieti,EUR2015,19069.82,19056.99,19386.33,19600.27,20551.16,20995.51,21461.47,22048.55,22654.0,23574.15,24267.52,24850.99,25293.24,24600.36,25093.89,24357.73,24752.79,24941.39,24935.65,25492.8,27189.69,26426.81,26134.38,25494.79,23597.2,24889.32,26070.62,25489.58,26084.06,23730.84,24622.23,25711.05,24674.96,24443.99,24239.13,24789.0,25093.1,25745.77,25446.71,25833.82,23575.97,25620.99,25885.43,26113.68,26309.39,26639.81,26999.68
2021,3,ITF21,Isernia,EUR2015,13776.01,13765.91,13360.54,13654.63,14620.85,15089.71,15476.99,15919.71,16984.33,17250.64,17473.64,17851.97,18007.37,17460.61,18061.16,18305.92,18837.41,20013.15,20427.68,20697.04,21770.76,22614.02,22673.72,22630.29,23195.53,23570.63,23283.78,22615.82,22291.05,21540.39,21384.7,21443.3,19715.27,18553.51,19036.91,19389.34,19362.47,19809.86,20089.94,20120.81,18969.62,20074.07,21135.87,21819.11,21982.33,22258.16,22558.92
2021,3,ITF22,Campobasso,EUR2015,15684.12,15671.83,15195.76,15515.8,16599.87,17109.8,17536.53,18006.1,19194.91,19459.93,19700.06,20122.58,20283.95,19710.34,20421.29,20521.57,20951.83,22092.1,22373.32,22479.47,23430.11,23841.06,23789.15,23397.22,23642.95,23322.75,24332.17,24925.76,23508.51,22546.81,22257.24,21899.6,21495.15,19847.99,19404.17,19853.39,20132.95,20609.54,21020.39,21685.73,20150.16,21881.72,22936.23,23629.52,23806.37,24105.25,24430.66
2021,3,ITF31,Caserta,EUR2015,13618.64,13715.08,14349.26,14560.2,15010.12,15258.66,15101.77,15573.26,16297.72,16926.38,17235.25,17153.31,16945.96,16613.04,16771.17,16272.32,16236.55,16802.2,17118.3,17409.9,18362.21,18929.49,19433.26,19378.22,19550.56,19543.63,19810.11,19941.74,18182.57,17429.2,16623.09,16347.32,16200.09,15814.03,15946.08,16009.48,16272.63,16366.95,16351.35,16726.11,15809.54,16968.79,17690.49,18105.18,18240.96,18470.03,18719.52
2021,3,ITF32,Benevento,EUR2015,16248.73,16220.43,16798.22,16880.61,17249.46,17392.88,17079.4,17494.13,18188.21,18783.37,19023.73,18849.86,18564.98,18188.49,18359.5,17809.99,17779.78,18405.17,18726.86,18987.93,19938.89,19747.47,19816.34,19455.34,19209.81,18900.28,19101.22,19693.22,18347.92,17271.53,17322.21,17198.26,16976.55,17400.07,16304.07,16634.13,16356.14,16558.27,16839.06,16645.86,15593.69,17152.69,18046.12,18547.45,18686.21,18920.87,19176.3
2021,3,ITF33,Napoli,EUR2015,13730.08,13873.78,14593.89,14888.84,15433.44,15777.89,15703.71,16288.01,17144.33,17909.87,18362.64,18410.09,18311.84,18048.99,18298.3,17825.93,17858.09,18545.17,18952.29,19325.95,20440.99,21071.15,21191.84,20957.52,20980.96,20882.69,20939.81,21115.74,21393.07,20333.92,19876.71,19422.37,18826.55,18086.41,18286.74,18536.34,18792.31,19048.26,19123.31,19449.81,17594.37,19054.43,19931.16,20437.49,20590.68,20849.26,21130.86
2021,3,ITF34,Avellino,EUR2015,13046.78,13196.54,13853.3,14104.22,14595.49,14895.23,14799.17,15327.0,16110.15,16807.95,17191.79,17174.26,17051.49,16840.4,17141.06,16702.37,16734.95,17384.39,17753.88,18071.15,19055.67,20151.3,20254.6,19590.91,19248.1,19126.01,19957.23,20303.88,19835.16,18848.25,18685.45,18526.36,17198.43,17341.68,16917.37,18056.22,17554.5,18045.78,18497.24,17901.26,16333.25,17944.31,18844.2,19358.15,19503.01,19748.03,20014.82
2021,3,ITF35,Salerno,EUR2015,14533.48,14666.54,15355.41,15590.87,16084.32,16361.61,16203.95,16722.34,17511.63,18199.03,18545.84,18472.17,18285.8,17992.96,18225.42,17693.27,17667.18,18301.19,18647.57,18942.14,19943.77,19594.84,19792.73,19509.19,19198.73,19229.67,19933.55,20265.93,19054.55,18208.33,17871.03,18078.89,18024.23,17639.2,17541.85,17949.93,17883.15,18119.89,18366.6,18514.11,17173.33,18716.49,19601.52,20104.81,20255.53,20509.89,20786.91
2021,3,ITF43,Taranto,EUR2015,14207.23,13689.72,13510.4,14299.78,14749.38,14826.62,15355.38,15860.56,16766.06,17094.66,17150.01,17746.19,17673.69,17126.87,17784.79,16211.36,16595.84,16815.04,17421.94,18090.65,19069.34,18663.17,18454.14,18747.11,19321.3,19527.79,19520.29,19473.01,19247.19,18006.12,18341.31,18778.02,18372.3,17025.1,17653.02,16973.15,17763.2,18126.61,17873.22,17857.27,16947.07,19089.68,20169.55,20745.81,20901.31,21163.7,21449.62
2021,3,ITF44,Brindisi,EUR2015,22780.98,21293.39,20343.16,20868.77,20884.41,20394.94,20543.43,20658.75,21284.83,21180.24,20747.89,20975.82,20446.67,19439.94,19831.26,17722.43,17785.1,17638.29,17853.89,18108.26,18619.53,18284.86,18422.49,18711.76,18559.54,18502.86,19416.63,19060.2,17519.74,16802.73,17392.68,17964.44,17944.82,17191.1,17335.66,17993.21,17416.96,17783.84,18222.45,17923.67,17023.72,17892.03,18875.76,19404.05,19549.44,19794.87,20062.36
2021,3,ITF45,Lecce,EUR2015,11516.45,11193.36,11121.73,11852.47,12307.75,12457.2,12989.13,13507.87,14372.5,14752.17,14891.67,15491.52,15526.61,15167.35,15876.59,14436.84,14750.92,14908.03,15400.19,15956.57,16778.91,17829.43,17851.19,17943.28,17864.6,18061.83,18267.9,18070.17,16950.53,16450.87,16291.91,16152.97,16000.25,15539.3,15686.5,16021.05,15879.21,16140.11,16559.3,16811.93,15642.97,17142.56,18086.64,18599.5,18738.9,18974.19,19230.43
2021,3,ITF46,Foggia,EUR2015,12747.53,12370.16,12276.25,13072.12,13568.38,13729.82,14320.93,14900.18,15866.16,16219.31,16293.78,16930.04,16930.99,16499.74,17229.67,15712.76,16084.0,16284.42,16859.51,17490.22,18421.91,18126.29,18339.14,17673.06,18278.23,18561.46,18650.96,18571.18,17832.42,17403.59,17204.15,16980.46,17204.21,17347.26,17067.98,17309.85,17524.86,17557.98,17883.91,17959.46,16415.32,17605.96,18619.08,19149.66,19293.23,19535.49,19799.29
2021,3,ITF47,Bari,EUR2015,17068.5,16508.59,16347.82,17368.78,17989.12,18166.35,18906.02,19629.16,20858.93,21278.36,21331.33,22117.25,22072.85,21463.97,22368.32,20283.11,20642.53,20776.29,21380.3,22043.6,23071.52,23510.84,22802.28,22046.23,21798.5,21583.64,22271.22,22593.96,22262.9,21090.12,21189.8,21106.86,20777.35,20126.38,19967.01,20492.25,20876.47,20994.05,21485.5,21741.93,20210.13,21769.96,22942.84,23547.17,23723.65,24021.54,24346.02
2021,3,ITF48,Barletta-Andria-Trani,EUR2015,13320.26,12889.52,12736.89,13503.77,13954.77,14065.07,14608.05,15132.7,16049.89,16336.55,16343.51,16913.61,16844.63,16346.82,17002.74,15404.35,15665.09,15754.38,16201.1,16693.09,17477.19,17583.64,16969.25,16363.26,16312.24,16123.16,16470.29,16719.09,16547.78,15484.71,15674.37,15587.24,15256.27,14953.83,14944.64,15132.35,15444.81,15854.17,15839.74,15837.18,14619.48,15911.53,16770.11,17224.66,17353.9,17571.94,17809.34
2021,3,ITF51,Potenza,EUR2015,15178.84,14294.68,13901.33,14517.29,16307.62,15621.85,15397.6,15963.38,16633.84,16832.16,17308.67,17560.01,17868.66,18065.03,18597.38,19120.55,19864.27,20568.4,21007.82,22129.23,21996.46,21501.4,21728.92,20981.87,20844.46,20829.35,21619.6,22016.1,21702.68,20427.23,20613.71,21140.3,20935.66,21520.61,21059.85,23596.61,24231.33,24512.8,25442.61,25021.37,22229.54,25353.28,26356.0,28389.42,28602.36,28961.5,29352.65
2021,3,ITF52,Matera,EUR2015,13982.93,13039.0,12569.52,13021.89,14527.71,13835.49,13565.11,14004.28,14539.84,14670.41,15057.62,15263.72,15559.12,15789.05,16330.65,17033.26,17935.64,18817.16,19475.85,20787.35,20920.45,21613.99,21154.64,20845.47,21772.3,21296.79,21596.23,22158.47,20878.85,19736.45,17872.08,18273.77,17347.61,17113.16,17399.1,17982.46,18621.66,18800.0,19299.08,19729.92,19284.98,20568.45,21287.12,22853.63,23024.68,23313.77,23628.49
2021,3,ITF61,Cosenza,EUR2015,11031.88,11766.28,11388.89,12092.71,11859.31,12890.62,12601.19,13175.0,13099.84,14153.39,13510.88,14414.3,14191.11,14519.29,14360.82,14789.42,15056.68,15668.11,16129.15,16958.38,17656.64,17523.01,17126.61,17266.92,17321.98,17236.37,17650.74,18150.22,17437.66,16696.73,16176.09,16126.1,15498.33,15025.9,14669.85,15151.26,15229.36,15236.63,15023.95,15174.12,14100.4,15187.2,15698.42,16497.57,16621.23,16829.98,17057.31
2021,3,ITF62,Crotone,EUR2015,7876.47,8519.43,8364.67,9012.08,8966.6,9877.6,9787.39,10362.95,10437.48,11420.49,11091.5,12140.78,12211.72,12667.2,12681.24,13396.0,13983.72,14895.23,15666.45,16820.43,17858.21,18426.76,18819.71,19147.59,19558.46,19910.05,19822.29,19735.48,19801.05,18288.72,18596.5,18265.73,17206.53,16682.0,16234.88,16388.37,16280.33,16944.86,17159.58,16905.29,15362.0,17310.13,17917.76,18846.74,18988.01,19226.27,19486.17
2021,3,ITF63,Catanzaro,EUR2015,10557.05,11315.94,10996.58,11725.42,11539.28,12582.91,12336.68,12934.72,12892.46,13964.52,13350.79,14274.07,14098.98,14464.71,14333.9,14726.67,14958.44,15533.11,15954.6,16767.17,17426.73,18674.78,18268.26,18164.9,19091.98,18686.51,19026.45,18931.84,19613.73,19293.87,19594.42,20350.19,19844.73,19065.15,19235.47,18863.6,19401.79,19581.34,19276.66,19272.6,17913.23,19298.17,19969.55,21003.8,21161.07,21426.75,21716.19
2021,3,ITF64,Vibo Valentia,EUR2015,8769.36,9485.27,9247.05,9887.47,9758.28,10671.6,10488.24,11013.82,11001.8,11934.4,11439.21,12221.89,12072.52,12419.64,12340.83,12634.28,12791.59,13230.98,13536.55,14166.97,14681.34,15510.81,15841.08,15857.73,16225.25,16029.18,16591.26,16221.49,16146.21,15301.51,15822.32,15713.15,14903.8,14547.19,14554.59,15220.84,15099.87,15087.92,15339.49,15605.79,14356.35,15403.55,15961.33,16794.96,16920.75,17133.36,17364.88
2021,3,ITF65,Reggio di Calabria,EUR2015,15429.81,16371.82,15693.2,16497.61,16012.09,17219.71,16651.2,17214.24,16922.62,18071.63,17075.06,18070.14,17642.41,17865.48,17469.14,17590.4,17480.65,17753.11,17845.96,18337.56,18633.14,19233.66,19071.37,18970.43,19437.38,19665.65,19500.45,19501.8,19211.53,18469.84,18247.34,17392.46,16927.1,16489.3,16488.36,17082.68,16533.2,16776.69,16873.91,17153.83,15858.36,17186.62,17807.97,18746.75,18887.28,19124.4,19382.67
2021,3,ITG11,Trapani,EUR2015,14829.52,14651.72,14527.87,15003.23,15200.61,14991.35,15382.93,15951.05,15968.37,15997.81,16661.47,17315.41,17319.9,17251.91,17204.42,17590.92,17844.52,18171.12,18463.44,18535.7,19629.13,19541.95,19305.52,19081.36,18919.82,18966.67,19354.58,18980.52,18132.83,16721.66,17008.27,16487.62,15983.48,15988.49,15486.61,15646.23,15783.28,15797.06,15944.54,15874.11,14631.73,15727.32,16202.57,16802.5,16928.29,17140.78,17372.3
2021,3,ITG12,Palermo,EUR2015,11843.24,12013.67,12201.72,12870.53,13276.03,13296.28,13818.32,14473.99,14606.31,14720.4,15394.69,16055.34,16069.02,15960.85,15873.19,16194.26,16392.27,16647.81,16865.78,16891.88,17884.11,19492.85,19309.06,19211.92,19441.52,20035.64,20354.97,20322.08,20843.26,20173.24,20006.47,19277.53,18595.75,18266.34,18065.05,18389.99,18358.22,18583.34,18514.73,18619.38,17249.12,18689.33,19218.96,19917.32,20066.61,20318.63,20593.06
2021,3,ITG13,Messina,EUR2015,11684.04,11984.15,12313.11,13138.13,13706.26,13881.34,14584.25,15443.95,15749.89,16039.86,16917.77,17738.98,17838.45,17811.2,17791.86,18207.73,18463.22,18794.76,19078.95,19131.96,20248.3,21093.26,20548.47,20112.48,19861.59,20559.62,20548.02,20663.46,19279.39,18262.06,17832.52,18526.22,18049.92,17702.81,17784.27,17337.56,17641.6,17804.72,17890.41,17976.15,16796.68,17788.44,18313.63,18989.34,19131.73,19372.02,19633.73
2021,3,ITG14,Agrigento,EUR2015,10973.14,11129.96,11275.37,11862.99,12204.57,12186.23,12621.24,13176.21,13246.74,13297.98,13853.57,14386.47,14350.04,14247.32,14188.13,14412.54,14527.71,14702.18,14841.16,14812.04,15594.98,15947.99,16371.15,16573.82,16732.17,16618.68,17459.41,17595.28,15879.06,15441.19,15242.52,15225.22,15081.82,14833.04,14624.92,14683.89,14587.53,14866.57,14846.35,15047.92,14029.78,15039.9,15489.76,16073.3,16193.63,16396.88,16618.39
2021,3,ITG15,Caltanissetta,EUR2015,12514.78,12720.87,12943.87,13681.52,14141.06,14192.71,14783.68,15522.64,15703.52,15867.98,16629.07,17351.93,17377.35,17264.82,17152.56,17447.85,17635.47,17902.15,18121.47,18130.22,19143.63,18549.2,18216.9,18094.51,18384.47,18751.83,18575.94,18811.58,19341.37,17333.21,17244.36,16813.16,16023.71,16200.59,15373.85,15127.08,14991.41,14905.21,14807.57,15201.71,14878.34,16406.81,16981.08,17643.29,17775.66,17998.86,18242.02
2021,3,ITG16,Enna,EUR2015,9490.52,9740.31,9965.37,10584.46,10992.6,11073.49,11582.22,12201.68,12381.64,12540.03,13188.55,13823.56,13903.59,13882.79,13864.2,14197.43,14445.3,14770.8,15059.89,15161.55,16108.94,16372.75,16549.52,16477.57,17127.64,17094.12,17031.43,18286.12,17016.54,16742.58,16535.16,15670.49,15348.7,14988.38,15606.33,14970.43,15075.91,15190.07,15336.19,15437.07,14674.64,15492.37,16038.76,16684.31,16809.63,17020.74,17250.63
2021,3,ITG17,Catania,EUR2015,13547.88,13716.91,13903.14,14634.05,15061.56,15049.14,15602.09,16303.03,16409.39,16493.21,17195.83,17867.71,17823.58,17645.96,17477.18,17909.44,18217.44,18596.14,18941.51,19074.13,20267.08,20462.79,20391.13,20436.14,20175.29,20614.48,20568.65,20455.43,20546.39,19471.97,19182.19,18783.43,18345.15,17988.58,18115.23,17757.44,18039.12,18178.9,18208.62,18605.49,16856.25,18108.76,18581.75,19246.23,19390.46,19633.98,19899.15
2021,3,ITG18,Ragusa,EUR2015,16134.83,15951.12,15809.89,16314.26,16500.68,16239.58,16625.71,17190.09,17156.79,17136.93,17784.18,18420.52,18385.88,18269.3,18174.39,18633.67,18952.38,19349.4,19716.41,19860.46,21106.26,20581.58,21513.53,22553.46,23168.78,22141.96,22536.15,21501.97,20100.13,20078.98,20566.0,20323.08,20627.21,17947.05,17907.31,17285.62,17255.2,17651.53,17798.8,17659.38,16402.79,17643.11,18022.95,18592.52,18731.77,18966.91,19222.95
2021,3,ITG19,Siracusa,EUR2015,17680.0,17638.64,17630.39,18297.0,18566.45,18290.68,18691.08,19250.84,19099.34,18921.87,19437.35,19892.79,19572.61,19135.05,18732.74,18953.0,19019.53,19153.72,19224.78,19070.03,19967.6,19420.47,19100.51,18882.66,18458.57,19508.55,20754.52,20022.99,19984.1,18955.23,19113.0,18926.87,18915.39,18523.64,15160.0,18153.48,18522.21,18962.1,18025.97,17597.34,16018.57,19220.47,19757.49,20462.16,20615.46,20874.37,21156.33
2021,3,ITG2D,Sassari,EUR2015,12625.92,12499.94,12836.98,13427.33,14251.31,14117.99,14687.86,15200.52,15784.14,16106.15,16528.6,17643.28,17928.8,17608.03,17584.21,18134.49,18139.81,18878.21,19060.53,19474.41,20585.62,21480.71,21588.99,21646.2,21664.31,22130.43,22519.2,22484.84,21367.2,20947.11,21216.28,22052.09,21578.56,20921.56,20507.87,20466.26,19614.49,19927.24,19999.59,20580.96,18881.32,20979.01,21750.4,22640.61,22810.34,23096.76,23408.76
2021,3,ITG2E,Nuoro,EUR2015,14088.55,13844.59,14110.01,14611.33,15359.36,15246.88,15580.62,15865.7,16335.38,16467.02,16746.09,17646.44,17900.55,17672.86,17568.64,18017.23,17920.6,18541.96,18610.75,18900.64,19857.5,20336.35,20430.84,20822.19,21005.01,20635.45,20825.93,20718.81,19039.47,18037.7,18463.13,18731.05,18360.85,18274.34,18151.47,18266.35,17592.14,17811.25,18134.07,18541.22,17479.35,18851.17,19650.74,20512.02,20666.04,20925.46,21208.21
2021,3,ITG2F,Cagliari,EUR2015,16912.14,16699.53,17125.61,17844.46,18875.43,18854.54,19387.23,19865.85,20582.12,20877.7,21364.86,22655.3,23126.43,22976.15,22985.06,23826.35,23955.25,25056.87,25425.98,26108.28,27735.36,27933.9,27194.36,27844.42,28528.12,28030.54,27748.1,28111.93,30827.19,28964.15,28318.74,27501.17,27490.62,26232.14,25664.87,27460.47,27657.74,27585.47,27727.57,27968.83,24572.0,26364.09,27320.64,28430.22,28643.42,29003.08,29394.77
