Year;Country;Region_Code;Region_Name;Level;Indicator;Value;Data_Type;Notes
2012;RS;RS224;?????????? ??????;3;KIS Value;29,78;Actual;
2012;RS;RS225;???????? ??????;3;KIS Value;64,1;Actual;
2012;RS;RS226;???????? ??????;3;KIS Value;14,64;Actual;
2012;RS;RS227;?????????? ??????;3;KIS Value;20,76;Actual;
2012;RS;RS228;??????? ??????;3;KIS Value;24,86;Actual;
2012;RS;RS229;???????? ??????;3;KIS Value;10,98;Actual;
2012;RS;RSZZZ;Extra regio (RS);3;KIS Value;0,54;Actual;
2012;SI;SI031;Pomurska;3;KIS Value;24,24;Actual;
2012;SI;SI032;Podravska;3;KIS Value;100,16;Actual;
2012;SI;SI033;Koroska;3;KIS Value;14,74;Actual;
2012;SI;SI034;Savinjska;3;KIS Value;56,6;Actual;
2012;SI;SI035;Zasavska;3;KIS Value;11,18;Actual;
2012;SI;SI036;Posavska;3;KIS Value;14,7;Actual;
2012;SI;SI037;Jugovzhodna Slovenija;3;KIS Value;30,7;Actual;
2012;SI;SI038;Primorsko-notranjska;3;KIS Value;9,46;Actual;
2012;SI;SI041;Osrednjeslovenska;3;KIS Value;314,2;Actual;
2012;SI;SI042;Gorenjska;3;KIS Value;44,46;Actual;
2012;SI;SI043;Goriska;3;KIS Value;29,68;Actual;
2012;SI;SI044;Obalno-kraska;3;KIS Value;32,92;Actual;
2013;HR;HR021;Bjelovarsko-bilogorska županija;3;KIS Value;20,22;Actual;
2013;HR;HR022;Viroviti?ko-podravska županija;3;KIS Value;11,18;Actual;
2013;HR;HR023;Požeško-slavonska županija;3;KIS Value;10,98;Actual;
2013;HR;HR024;Brodsko-posavska županija;3;KIS Value;21,24;Actual;
2013;HR;HR025;Osje?ko-baranjska županija;3;KIS Value;51,04;Actual;
2013;HR;HR026;Vukovarsko-srijemska županija;3;KIS Value;27,12;Actual;
2013;HR;HR027;Karlova?ka županija;3;KIS Value;24,26;Actual;
2013;HR;HR028;Sisa?ko-moslava?ka županija;3;KIS Value;26,9;Actual;
2013;HR;HR031;Primorsko-goranska zupanija;3;KIS Value;68,7;Actual;
2013;HR;HR032;Licko-senjska zupanija;3;KIS Value;9,34;Actual;
2013;HR;HR033;Zadarska zupanija;3;KIS Value;33,54;Actual;
2013;HR;HR034;Sibensko-kninska zupanija;3;KIS Value;19,88;Actual;
2013;HR;HR035;Splitsko-dalmatinska zupanija;3;KIS Value;88,86;Actual;
2013;HR;HR036;Istarska zupanija;3;KIS Value;44,8;Actual;
2013;HR;HR037;Dubrovacko-neretvanska zupanija;3;KIS Value;28,94;Actual;
2013;HR;HR050;Grad Zagreb;3;KIS Value;355,32;Actual;
2013;HR;HR061;Me?imurska županija;3;KIS Value;15,94;Actual;
2013;HR;HR062;Varaždinska županija;3;KIS Value;29,72;Actual;
2013;HR;HR063;Koprivni?ko-križeva?ka županija;3;KIS Value;15,4;Actual;
2013;HR;HR064;Krapinsko-zagorska županija;3;KIS Value;18,82;Actual;
2013;HR;HR065;Zagreba?ka županija;3;KIS Value;34,1;Actual;
2013;MK;MK001;Vardarski;3;KIS Value;14,1;Actual;
2013;MK;MK002;Istocen;3;KIS Value;19,1;Actual;
2013;MK;MK003;Jugozapaden;3;KIS Value;24,48;Actual;
2013;MK;MK004;Jugoistocen;3;KIS Value;15,52;Actual;
2013;MK;MK005;Pelagoniski;3;KIS Value;26,4;Actual;
2013;MK;MK006;Poloski;3;KIS Value;24,84;Actual;
2013;MK;MK007;Severoistocen;3;KIS Value;13,94;Actual;
2013;MK;MK008;Skopski;3;KIS Value;210,3;Actual;
2013;RS;RS110;?????????? ??????;3;KIS Value;703,02;Actual;
2013;RS;RS121;???????????? ??????;3;KIS Value;20,26;Actual;
2013;RS;RS122;????????????? ??????;3;KIS Value;36,06;Actual;
2013;RS;RS123;?????????? ??????;3;KIS Value;138,84;Actual;
2013;RS;RS124;??????????????? ??????;3;KIS Value;19,66;Actual;
2013;RS;RS125;???????????? ??????;3;KIS Value;32,48;Actual;
2013;RS;RS126;?????????????? ??????;3;KIS Value;23,5;Actual;
2013;RS;RS127;??????? ??????;3;KIS Value;33,78;Actual;
2013;RS;RS211;??????????? ??????;3;KIS Value;30,8;Actual;
2013;RS;RS212;?????????? ??????;3;KIS Value;17,48;Actual;
2013;RS;RS213;????????? ??????;3;KIS Value;27,42;Actual;
2013;RS;RS214;????????? ??????;3;KIS Value;23,82;Actual;
2013;RS;RS215;?????????? ??????;3;KIS Value;25,32;Actual;
2013;RS;RS216;???????? ??????;3;KIS Value;24,42;Actual;
2013;RS;RS217;????? ??????;3;KIS Value;41,36;Actual;
2013;RS;RS218;?????????? ??????;3;KIS Value;50,14;Actual;
2013;RS;RS221;?????? ??????;3;KIS Value;16,7;Actual;
2013;RS;RS222;??????????? ??????;3;KIS Value;23,82;Actual;
2013;RS;RS223;?????????? ??????;3;KIS Value;19,3;Actual;
2013;RS;RS224;?????????? ??????;3;KIS Value;29,84;Actual;
2013;RS;RS225;???????? ??????;3;KIS Value;62,66;Actual;
2013;RS;RS226;???????? ??????;3;KIS Value;14,38;Actual;
2013;RS;RS227;?????????? ??????;3;KIS Value;20,5;Actual;
2013;RS;RS228;??????? ??????;3;KIS Value;24,9;Actual;
2013;RS;RS229;???????? ??????;3;KIS Value;11;Actual;
2013;RS;RSZZZ;Extra regio (RS);3;KIS Value;0,54;Actual;
2013;SI;SI031;Pomurska;3;KIS Value;24,08;Actual;
2013;SI;SI032;Podravska;3;KIS Value;98,78;Actual;
2013;SI;SI033;Koroska;3;KIS Value;14,5;Actual;
2013;SI;SI034;Savinjska;3;KIS Value;56,72;Actual;
2013;SI;SI035;Zasavska;3;KIS Value;10,8;Actual;
2013;SI;SI036;Posavska;3;KIS Value;14,9;Actual;
2013;SI;SI037;Jugovzhodna Slovenija;3;KIS Value;30,42;Actual;
2013;SI;SI038;Primorsko-notranjska;3;KIS Value;9,58;Actual;
2013;SI;SI041;Osrednjeslovenska;3;KIS Value;313,22;Actual;
2013;SI;SI042;Gorenjska;3;KIS Value;45,26;Actual;
2013;SI;SI043;Goriska;3;KIS Value;29,62;Actual;
2013;SI;SI044;Obalno-kraska;3;KIS Value;32,68;Actual;
2014;HR;HR021;Bjelovarsko-bilogorska županija;3;KIS Value;22,24;Actual;
2014;HR;HR022;Viroviti?ko-podravska županija;3;KIS Value;11,94;Actual;
2014;HR;HR023;Požeško-slavonska županija;3;KIS Value;11,92;Actual;
2014;HR;HR024;Brodsko-posavska županija;3;KIS Value;22,38;Actual;
2014;HR;HR025;Osje?ko-baranjska županija;3;KIS Value;55,46;Actual;
2014;HR;HR026;Vukovarsko-srijemska županija;3;KIS Value;29,2;Actual;
2014;HR;HR027;Karlova?ka županija;3;KIS Value;25,76;Actual;
2014;HR;HR028;Sisa?ko-moslava?ka županija;3;KIS Value;28,74;Actual;
2014;HR;HR031;Primorsko-goranska zupanija;3;KIS Value;67;Actual;
2014;HR;HR032;Licko-senjska zupanija;3;KIS Value;9,98;Actual;
2014;HR;HR033;Zadarska zupanija;3;KIS Value;36,12;Actual;
2014;HR;HR034;Sibensko-kninska zupanija;3;KIS Value;21,28;Actual;
2014;HR;HR035;Splitsko-dalmatinska zupanija;3;KIS Value;97,38;Actual;
2014;HR;HR036;Istarska zupanija;3;KIS Value;48,7;Actual;
2014;HR;HR037;Dubrovacko-neretvanska zupanija;3;KIS Value;30,48;Actual;
2014;HR;HR050;Grad Zagreb;3;KIS Value;370,98;Actual;
2014;HR;HR061;Me?imurska županija;3;KIS Value;17,6;Actual;
2014;HR;HR062;Varaždinska županija;3;KIS Value;31,46;Actual;
2014;HR;HR063;Koprivni?ko-križeva?ka županija;3;KIS Value;16,44;Actual;
2014;HR;HR064;Krapinsko-zagorska županija;3;KIS Value;19,84;Actual;
2014;HR;HR065;Zagreba?ka županija;3;KIS Value;36,04;Actual;
2014;MK;MK001;Vardarski;3;KIS Value;22,8;Actual;
2014;MK;MK002;Istocen;3;KIS Value;31,42;Actual;
2014;MK;MK003;Jugozapaden;3;KIS Value;30,52;Actual;
2014;MK;MK004;Jugoistocen;3;KIS Value;20,56;Actual;
2014;MK;MK005;Pelagoniski;3;KIS Value;32,66;Actual;
2014;MK;MK006;Poloski;3;KIS Value;32,38;Actual;
2014;MK;MK007;Severoistocen;3;KIS Value;19,7;Actual;
2014;MK;MK008;Skopski;3;KIS Value;176,34;Actual;
2014;RS;RS110;?????????? ??????;3;KIS Value;703,5;Actual;
2014;RS;RS121;???????????? ??????;3;KIS Value;20,26;Actual;
2014;RS;RS122;????????????? ??????;3;KIS Value;36,54;Actual;
2014;RS;RS123;?????????? ??????;3;KIS Value;142,38;Actual;
2014;RS;RS124;??????????????? ??????;3;KIS Value;19,46;Actual;
2014;RS;RS125;???????????? ??????;3;KIS Value;32,08;Actual;
2014;RS;RS126;?????????????? ??????;3;KIS Value;23,44;Actual;
2014;RS;RS127;??????? ??????;3;KIS Value;34,6;Actual;
2014;RS;RS211;??????????? ??????;3;KIS Value;30,66;Actual;
2014;RS;RS212;?????????? ??????;3;KIS Value;17,82;Actual;
2014;RS;RS213;????????? ??????;3;KIS Value;27,68;Actual;
2014;RS;RS214;????????? ??????;3;KIS Value;24,14;Actual;
2014;RS;RS215;?????????? ??????;3;KIS Value;25,04;Actual;
2014;RS;RS216;???????? ??????;3;KIS Value;24,32;Actual;
2014;RS;RS217;????? ??????;3;KIS Value;41,58;Actual;
2014;RS;RS218;?????????? ??????;3;KIS Value;51,44;Actual;
2014;RS;RS221;?????? ??????;3;KIS Value;16,6;Actual;
2014;RS;RS222;??????????? ??????;3;KIS Value;23,86;Actual;
2014;RS;RS223;?????????? ??????;3;KIS Value;18,72;Actual;
2014;RS;RS224;?????????? ??????;3;KIS Value;29,46;Actual;
2014;RS;RS225;???????? ??????;3;KIS Value;62,7;Actual;
2014;RS;RS226;???????? ??????;3;KIS Value;13,8;Actual;
2014;RS;RS227;?????????? ??????;3;KIS Value;20,42;Actual;
2014;RS;RS228;??????? ??????;3;KIS Value;25,22;Actual;
2014;RS;RS229;???????? ??????;3;KIS Value;10,66;Actual;
2014;RS;RSZZZ;Extra regio (RS);3;KIS Value;0,58;Actual;
2014;SI;SI031;Pomurska;3;KIS Value;24,12;Actual;
2014;SI;SI032;Podravska;3;KIS Value;98,14;Actual;
2014;SI;SI033;Koroska;3;KIS Value;14,4;Actual;
2014;SI;SI034;Savinjska;3;KIS Value;57,34;Actual;
2014;SI;SI035;Zasavska;3;KIS Value;10,52;Actual;
2014;SI;SI036;Posavska;3;KIS Value;14,98;Actual;
2014;SI;SI037;Jugovzhodna Slovenija;3;KIS Value;31,74;Actual;
2014;SI;SI038;Primorsko-notranjska;3;KIS Value;9,6;Actual;
2014;SI;SI041;Osrednjeslovenska;3;KIS Value;320,42;Actual;
2014;SI;SI042;Gorenjska;3;KIS Value;45,72;Actual;
2014;SI;SI043;Goriska;3;KIS Value;29,84;Actual;
2014;SI;SI044;Obalno-kraska;3;KIS Value;32,82;Actual;
2015;HR;HR021;Bjelovarsko-bilogorska županija;3;KIS Value;22,38;Actual;
2015;HR;HR022;Viroviti?ko-podravska županija;3;KIS Value;11,9;Actual;
2015;HR;HR023;Požeško-slavonska županija;3;KIS Value;12,34;Actual;
2015;HR;HR024;Brodsko-posavska županija;3;KIS Value;22,6;Actual;
2015;HR;HR025;Osje?ko-baranjska županija;3;KIS Value;55,7;Actual;
2015;HR;HR026;Vukovarsko-srijemska županija;3;KIS Value;29,12;Actual;
2015;HR;HR027;Karlova?ka županija;3;KIS Value;26,36;Actual;
2015;HR;HR028;Sisa?ko-moslava?ka županija;3;KIS Value;28,82;Actual;
2015;HR;HR031;Primorsko-goranska zupanija;3;KIS Value;72,5;Actual;
2015;HR;HR032;Licko-senjska zupanija;3;KIS Value;9,94;Actual;
2015;HR;HR033;Zadarska zupanija;3;KIS Value;36,16;Actual;
2015;HR;HR034;Sibensko-kninska zupanija;3;KIS Value;21,2;Actual;
2015;HR;HR035;Splitsko-dalmatinska zupanija;3;KIS Value;96,2;Actual;
2015;HR;HR036;Istarska zupanija;3;KIS Value;48,66;Actual;
2015;HR;HR037;Dubrovacko-neretvanska zupanija;3;KIS Value;30,84;Actual;
2015;HR;HR050;Grad Zagreb;3;KIS Value;379,48;Actual;
2015;HR;HR061;Me?imurska županija;3;KIS Value;17,46;Actual;
2015;HR;HR062;Varaždinska županija;3;KIS Value;31,92;Actual;
2015;HR;HR063;Koprivni?ko-križeva?ka županija;3;KIS Value;16,56;Actual;
2015;HR;HR064;Krapinsko-zagorska županija;3;KIS Value;20,16;Actual;
2015;HR;HR065;Zagreba?ka županija;3;KIS Value;36,46;Actual;
2015;MK;MK001;Vardarski;3;KIS Value;31,32;Actual;
2015;MK;MK002;Istocen;3;KIS Value;29,78;Actual;
2015;MK;MK003;Jugozapaden;3;KIS Value;26,26;Actual;
2015;MK;MK004;Jugoistocen;3;KIS Value;19,68;Actual;
2015;MK;MK005;Pelagoniski;3;KIS Value;37,78;Actual;
2015;MK;MK006;Poloski;3;KIS Value;29,68;Actual;
2015;MK;MK007;Severoistocen;3;KIS Value;18,9;Actual;
2015;MK;MK008;Skopski;3;KIS Value;181,48;Actual;
2015;RS;RS110;?????????? ??????;3;KIS Value;721,26;Actual;
2015;RS;RS121;???????????? ??????;3;KIS Value;20,42;Actual;
2015;RS;RS122;????????????? ??????;3;KIS Value;37,14;Actual;
2015;RS;RS123;?????????? ??????;3;KIS Value;145,64;Actual;
2015;RS;RS124;??????????????? ??????;3;KIS Value;19,08;Actual;
2015;RS;RS125;???????????? ??????;3;KIS Value;31,76;Actual;
2015;RS;RS126;?????????????? ??????;3;KIS Value;23,54;Actual;
2015;RS;RS127;??????? ??????;3;KIS Value;35,18;Actual;
2015;RS;RS211;??????????? ??????;3;KIS Value;30,72;Actual;
2015;RS;RS212;?????????? ??????;3;KIS Value;17,86;Actual;
2015;RS;RS213;????????? ??????;3;KIS Value;28,54;Actual;
2015;RS;RS214;????????? ??????;3;KIS Value;24,26;Actual;
2015;RS;RS215;?????????? ??????;3;KIS Value;25,3;Actual;
2015;RS;RS216;???????? ??????;3;KIS Value;24,64;Actual;
2015;RS;RS217;????? ??????;3;KIS Value;41,64;Actual;
2015;RS;RS218;?????????? ??????;3;KIS Value;51,68;Actual;
2015;RS;RS221;?????? ??????;3;KIS Value;16,26;Actual;
2015;RS;RS222;??????????? ??????;3;KIS Value;24,3;Actual;
2015;RS;RS223;?????????? ??????;3;KIS Value;18,46;Actual;
2015;RS;RS224;?????????? ??????;3;KIS Value;29,1;Actual;
2015;RS;RS225;???????? ??????;3;KIS Value;63,3;Actual;
2015;RS;RS226;???????? ??????;3;KIS Value;13,42;Actual;
2015;RS;RS227;?????????? ??????;3;KIS Value;20,5;Actual;
2015;RS;RS228;??????? ??????;3;KIS Value;24,58;Actual;
2015;RS;RS229;???????? ??????;3;KIS Value;10,62;Actual;
2015;RS;RSZZZ;Extra regio (RS);3;KIS Value;0,54;Actual;
2015;SI;SI031;Pomurska;3;KIS Value;23,84;Actual;
2015;SI;SI032;Podravska;3;KIS Value;98,52;Actual;
2015;SI;SI033;Koroska;3;KIS Value;14,7;Actual;
2015;SI;SI034;Savinjska;3;KIS Value;60,08;Actual;
2015;SI;SI035;Zasavska;3;KIS Value;10,82;Actual;
2015;SI;SI036;Posavska;3;KIS Value;15,78;Actual;
2015;SI;SI037;Jugovzhodna Slovenija;3;KIS Value;34,7;Actual;
2015;SI;SI038;Primorsko-notranjska;3;KIS Value;10,32;Actual;
2015;SI;SI041;Osrednjeslovenska;3;KIS Value;318,36;Actual;
2015;SI;SI042;Gorenjska;3;KIS Value;46,64;Actual;
2015;SI;SI043;Goriska;3;KIS Value;29,98;Actual;
2015;SI;SI044;Obalno-kraska;3;KIS Value;35,2;Actual;
2016;HR;HR021;Bjelovarsko-bilogorska županija;3;KIS Value;21,82;Actual;
2016;HR;HR022;Viroviti?ko-podravska županija;3;KIS Value;11,86;Actual;
2016;HR;HR023;Požeško-slavonska županija;3;KIS Value;12,28;Actual;
2016;HR;HR024;Brodsko-posavska županija;3;KIS Value;22,88;Actual;
2016;HR;HR025;Osje?ko-baranjska županija;3;KIS Value;60,5;Actual;
2016;HR;HR026;Vukovarsko-srijemska županija;3;KIS Value;28,86;Actual;
2016;HR;HR027;Karlova?ka županija;3;KIS Value;26,26;Actual;
2016;HR;HR028;Sisa?ko-moslava?ka županija;3;KIS Value;28,88;Actual;
2016;HR;HR031;Primorsko-goranska zupanija;3;KIS Value;75,18;Actual;
2016;HR;HR032;Licko-senjska zupanija;3;KIS Value;9,86;Actual;
2016;HR;HR033;Zadarska zupanija;3;KIS Value;36,72;Actual;
2016;HR;HR034;Sibensko-kninska zupanija;3;KIS Value;21,24;Actual;
2016;HR;HR035;Splitsko-dalmatinska zupanija;3;KIS Value;98,16;Actual;
2016;HR;HR036;Istarska zupanija;3;KIS Value;50,42;Actual;
2016;HR;HR037;Dubrovacko-neretvanska zupanija;3;KIS Value;31,7;Actual;
2016;HR;HR050;Grad Zagreb;3;KIS Value;397,02;Actual;
2016;HR;HR061;Me?imurska županija;3;KIS Value;16,98;Actual;
2016;HR;HR062;Varaždinska županija;3;KIS Value;32,36;Actual;
2016;HR;HR063;Koprivni?ko-križeva?ka županija;3;KIS Value;16,86;Actual;
2016;HR;HR064;Krapinsko-zagorska županija;3;KIS Value;20,06;Actual;
2016;HR;HR065;Zagreba?ka županija;3;KIS Value;38,02;Actual;
2016;MK;MK001;Vardarski;3;KIS Value;20,84;Actual;
2016;MK;MK002;Istocen;3;KIS Value;22,88;Actual;
2016;MK;MK003;Jugozapaden;3;KIS Value;31,34;Actual;
2016;MK;MK004;Jugoistocen;3;KIS Value;20,16;Actual;
2016;MK;MK005;Pelagoniski;3;KIS Value;34,1;Actual;
2016;MK;MK006;Poloski;3;KIS Value;40,12;Actual;
2016;MK;MK007;Severoistocen;3;KIS Value;21,96;Actual;
2016;MK;MK008;Skopski;3;KIS Value;178,62;Actual;
2016;RS;RS110;?????????? ??????;3;KIS Value;754,36;Actual;
2016;RS;RS121;???????????? ??????;3;KIS Value;20,12;Actual;
2016;RS;RS122;????????????? ??????;3;KIS Value;37,66;Actual;
2016;RS;RS123;?????????? ??????;3;KIS Value;152,14;Actual;
2016;RS;RS124;??????????????? ??????;3;KIS Value;17,12;Actual;
2016;RS;RS125;???????????? ??????;3;KIS Value;27,1;Actual;
2016;RS;RS126;?????????????? ??????;3;KIS Value;22,18;Actual;
2016;RS;RS127;??????? ??????;3;KIS Value;34;Actual;
2016;RS;RS211;??????????? ??????;3;KIS Value;30,88;Actual;
2016;RS;RS212;?????????? ??????;3;KIS Value;16,82;Actual;
2016;RS;RS213;????????? ??????;3;KIS Value;28,36;Actual;
2016;RS;RS214;????????? ??????;3;KIS Value;23,98;Actual;
2016;RS;RS215;?????????? ??????;3;KIS Value;24,92;Actual;
2016;RS;RS216;???????? ??????;3;KIS Value;25,24;Actual;
2016;RS;RS217;????? ??????;3;KIS Value;42,86;Actual;
2016;RS;RS218;?????????? ??????;3;KIS Value;53,16;Actual;
2016;RS;RS221;?????? ??????;3;KIS Value;15,66;Actual;
2016;RS;RS222;??????????? ??????;3;KIS Value;25,02;Actual;
2016;RS;RS223;?????????? ??????;3;KIS Value;17;Actual;
2016;RS;RS224;?????????? ??????;3;KIS Value;26,2;Actual;
2016;RS;RS225;???????? ??????;3;KIS Value;65,58;Actual;
2016;RS;RS226;???????? ??????;3;KIS Value;12,9;Actual;
2016;RS;RS227;?????????? ??????;3;KIS Value;18,4;Actual;
2016;RS;RS228;??????? ??????;3;KIS Value;23,92;Actual;
2016;RS;RS229;???????? ??????;3;KIS Value;12,66;Actual;
2016;RS;RSZZZ;Extra regio (RS);3;KIS Value;0,55;Actual;
2016;SI;SI031;Pomurska;3;KIS Value;23,86;Actual;
2016;SI;SI032;Podravska;3;KIS Value;98,94;Actual;
2016;SI;SI033;Koroska;3;KIS Value;14,58;Actual;
2016;SI;SI034;Savinjska;3;KIS Value;59,96;Actual;
2016;SI;SI035;Zasavska;3;KIS Value;11,02;Actual;
2016;SI;SI036;Posavska;3;KIS Value;15,66;Actual;
2016;SI;SI037;Jugovzhodna Slovenija;3;KIS Value;36,02;Actual;
2016;SI;SI038;Primorsko-notranjska;3;KIS Value;10,66;Actual;
2016;SI;SI041;Osrednjeslovenska;3;KIS Value;328,24;Actual;
2016;SI;SI042;Gorenjska;3;KIS Value;47,52;Actual;
2016;SI;SI043;Goriska;3;KIS Value;30,78;Actual;
2016;SI;SI044;Obalno-kraska;3;KIS Value;36,14;Actual;
2017;HR;HR021;Bjelovarsko-bilogorska županija;3;KIS Value;22,12;Actual;
2017;HR;HR022;Viroviti?ko-podravska županija;3;KIS Value;12,22;Actual;
2017;HR;HR023;Požeško-slavonska županija;3;KIS Value;12,6;Actual;
2017;HR;HR024;Brodsko-posavska županija;3;KIS Value;23,38;Actual;
2017;HR;HR025;Osje?ko-baranjska županija;3;KIS Value;61,12;Actual;
2017;HR;HR026;Vukovarsko-srijemska županija;3;KIS Value;29,82;Actual;
2017;HR;HR027;Karlova?ka županija;3;KIS Value;27;Actual;
2017;HR;HR028;Sisa?ko-moslava?ka županija;3;KIS Value;29,6;Actual;
2017;HR;HR031;Primorsko-goranska zupanija;3;KIS Value;76,78;Actual;
2017;HR;HR032;Licko-senjska zupanija;3;KIS Value;10,18;Actual;
2017;HR;HR033;Zadarska zupanija;3;KIS Value;37,38;Actual;
2017;HR;HR034;Sibensko-kninska zupanija;3;KIS Value;21,8;Actual;
2017;HR;HR035;Splitsko-dalmatinska zupanija;3;KIS Value;99,48;Actual;
2017;HR;HR036;Istarska zupanija;3;KIS Value;50,84;Actual;
2017;HR;HR037;Dubrovacko-neretvanska zupanija;3;KIS Value;32,06;Actual;
2017;HR;HR050;Grad Zagreb;3;KIS Value;396,74;Actual;
2017;HR;HR061;Me?imurska županija;3;KIS Value;16,42;Actual;
2017;HR;HR062;Varaždinska županija;3;KIS Value;33,16;Actual;
2017;HR;HR063;Koprivni?ko-križeva?ka županija;3;KIS Value;17,28;Actual;
2017;HR;HR064;Krapinsko-zagorska županija;3;KIS Value;20,64;Actual;
2017;HR;HR065;Zagreba?ka županija;3;KIS Value;38,1;Actual;
2017;MK;MK001;Vardarski;3;KIS Value;20,72;Actual;
2017;MK;MK002;Istocen;3;KIS Value;25,46;Actual;
2017;MK;MK003;Jugozapaden;3;KIS Value;35,26;Actual;
2017;MK;MK004;Jugoistocen;3;KIS Value;20,1;Actual;
2017;MK;MK005;Pelagoniski;3;KIS Value;34,08;Actual;
2017;MK;MK006;Poloski;3;KIS Value;40,02;Actual;
2017;MK;MK007;Severoistocen;3;KIS Value;24,38;Actual;
2017;MK;MK008;Skopski;3;KIS Value;182,34;Actual;
2017;RS;RS110;?????????? ??????;3;KIS Value;759,34;Actual;
2017;RS;RS121;???????????? ??????;3;KIS Value;23,14;Actual;
2017;RS;RS122;????????????? ??????;3;KIS Value;37,98;Actual;
2017;RS;RS123;?????????? ??????;3;KIS Value;161,18;Actual;
2017;RS;RS124;??????????????? ??????;3;KIS Value;18,68;Actual;
2017;RS;RS125;???????????? ??????;3;KIS Value;29,04;Actual;
2017;RS;RS126;?????????????? ??????;3;KIS Value;23,82;Actual;
2017;RS;RS127;??????? ??????;3;KIS Value;31,44;Actual;
2017;RS;RS211;??????????? ??????;3;KIS Value;30,96;Actual;
2017;RS;RS212;?????????? ??????;3;KIS Value;16,52;Actual;
2017;RS;RS213;????????? ??????;3;KIS Value;29,52;Actual;
2017;RS;RS214;????????? ??????;3;KIS Value;24,8;Actual;
2017;RS;RS215;?????????? ??????;3;KIS Value;25,62;Actual;
2017;RS;RS216;???????? ??????;3;KIS Value;24,94;Actual;
2017;RS;RS217;????? ??????;3;KIS Value;41,94;Actual;
2017;RS;RS218;?????????? ??????;3;KIS Value;51,82;Actual;
2017;RS;RS221;?????? ??????;3;KIS Value;14,6;Actual;
2017;RS;RS222;??????????? ??????;3;KIS Value;27,74;Actual;
2017;RS;RS223;?????????? ??????;3;KIS Value;17,36;Actual;
2017;RS;RS224;?????????? ??????;3;KIS Value;27,12;Actual;
2017;RS;RS225;???????? ??????;3;KIS Value;79,56;Actual;
2017;RS;RS226;???????? ??????;3;KIS Value;13,42;Actual;
2017;RS;RS227;?????????? ??????;3;KIS Value;16,98;Actual;
2017;RS;RS228;??????? ??????;3;KIS Value;25,62;Actual;
2017;RS;RS229;???????? ??????;3;KIS Value;12,76;Actual;
2017;RS;RSZZZ;Extra regio (RS);3;KIS Value;0,54;Actual;
2017;SI;SI031;Pomurska;3;KIS Value;24,24;Actual;
2017;SI;SI032;Podravska;3;KIS Value;101,56;Actual;
2017;SI;SI033;Koroska;3;KIS Value;14,96;Actual;
2017;SI;SI034;Savinjska;3;KIS Value;62,94;Actual;
2017;SI;SI035;Zasavska;3;KIS Value;11,02;Actual;
2017;SI;SI036;Posavska;3;KIS Value;16,68;Actual;
2017;SI;SI037;Jugovzhodna Slovenija;3;KIS Value;37,56;Actual;
2017;SI;SI038;Primorsko-notranjska;3;KIS Value;11,62;Actual;
2017;SI;SI041;Osrednjeslovenska;3;KIS Value;338,32;Actual;
2017;SI;SI042;Gorenjska;3;KIS Value;48,08;Actual;
2017;SI;SI043;Goriska;3;KIS Value;31,76;Actual;
2017;SI;SI044;Obalno-kraska;3;KIS Value;37,88;Actual;
2018;HR;HR021;Bjelovarsko-bilogorska županija;3;KIS Value;22,52;Actual;
2018;HR;HR022;Viroviti?ko-podravska županija;3;KIS Value;12,34;Actual;
2018;HR;HR023;Požeško-slavonska županija;3;KIS Value;12,78;Actual;
2018;HR;HR024;Brodsko-posavska županija;3;KIS Value;23,74;Actual;
2018;HR;HR025;Osje?ko-baranjska županija;3;KIS Value;61,78;Actual;
2018;HR;HR026;Vukovarsko-srijemska županija;3;KIS Value;30,22;Actual;
2018;HR;HR027;Karlova?ka županija;3;KIS Value;27,42;Actual;
2018;HR;HR028;Sisa?ko-moslava?ka županija;3;KIS Value;30;Actual;
2018;HR;HR031;Primorsko-goranska zupanija;3;KIS Value;79,84;Actual;
2018;HR;HR032;Licko-senjska zupanija;3;KIS Value;10,3;Actual;
2018;HR;HR033;Zadarska zupanija;3;KIS Value;38,04;Actual;
2018;HR;HR034;Sibensko-kninska zupanija;3;KIS Value;22,08;Actual;
2018;HR;HR035;Splitsko-dalmatinska zupanija;3;KIS Value;101,5;Actual;
2018;HR;HR036;Istarska zupanija;3;KIS Value;52,08;Actual;
2018;HR;HR037;Dubrovacko-neretvanska zupanija;3;KIS Value;32,72;Actual;
2018;HR;HR050;Grad Zagreb;3;KIS Value;411,9;Actual;
2018;HR;HR061;Me?imurska županija;3;KIS Value;15,66;Actual;
2018;HR;HR062;Varaždinska županija;3;KIS Value;33,3;Actual;
2018;HR;HR063;Koprivni?ko-križeva?ka županija;3;KIS Value;17,52;Actual;
2018;HR;HR064;Krapinsko-zagorska županija;3;KIS Value;20,92;Actual;
2018;HR;HR065;Zagreba?ka županija;3;KIS Value;39,22;Actual;
2018;MK;MK001;Vardarski;3;KIS Value;20,76;Actual;
2018;MK;MK002;Istocen;3;KIS Value;24,58;Actual;
2018;MK;MK003;Jugozapaden;3;KIS Value;33,64;Actual;
2018;MK;MK004;Jugoistocen;3;KIS Value;20,38;Actual;
2018;MK;MK005;Pelagoniski;3;KIS Value;31,56;Actual;
2018;MK;MK006;Poloski;3;KIS Value;41,58;Actual;
2018;MK;MK007;Severoistocen;3;KIS Value;23,54;Actual;
2018;MK;MK008;Skopski;3;KIS Value;181,16;Actual;
2018;RS;RS110;?????????? ??????;3;KIS Value;826,94;Actual;
