TERRITORY_ID,NAME_HTML,UNIT,Year,GDP_Value
HR062,Varaždinska županija,Million EUR,1983,
HR063,Koprivničko-križevačka županija,Million EUR,1983,
HR064,Krapinsko-zagorska županija,Million EUR,1983,
HR065,Zagrebačka županija,Million EUR,1983,
ME000,Crna Gora,Million EUR,1983,
MK001,Vardarski,Million EUR,1983,
MK002,Istocen,Million EUR,1983,
MK003,Jugozapaden,Million EUR,1983,
MK004,Jugoistocen,Million EUR,1983,
MK005,Pelagoniski,Million EUR,1983,
MK006,Poloski,Million EUR,1983,
MK007,Severoistocen,Million EUR,1983,
MK008,Skopski,Million EUR,1983,
RS110,Београдска област,Million EUR,1983,
RS121,Западнобачка област,Million EUR,1983,
RS122,Јужнобанатска област,Million EUR,1983,
RS123,Јужнобачка област,Million EUR,1983,
RS124,Севернобанатска област,Million EUR,1983,
RS125,Севернобачка област,Million EUR,1983,
RS126,Средњобанатска област,Million EUR,1983,
RS127,Сремска област,Million EUR,1983,
RS211,Златиборска област,Million EUR,1983,
RS212,Колубарска област,Million EUR,1983,
RS213,Мачванска област,Million EUR,1983,
RS214,Моравичка област,Million EUR,1983,
RS215,Поморавска област,Million EUR,1983,
RS216,Расинска област,Million EUR,1983,
RS217,Рашка област,Million EUR,1983,
RS218,Шумадијска област,Million EUR,1983,
RS221,Борска област,Million EUR,1983,
RS222,Браничевска област,Million EUR,1983,
RS223,Зајечарска област,Million EUR,1983,
RS224,Јабланичка област,Million EUR,1983,
RS225,Нишавска област,Million EUR,1983,
RS226,Пиротска област,Million EUR,1983,
RS227,Подунавска област,Million EUR,1983,
RS228,Пчињска област,Million EUR,1983,
RS229,Топличка област,Million EUR,1983,
RSZZZ,Extra regio (RS),Million EUR,1983,
SI031,Pomurska,Million EUR,1983,
SI032,Podravska,Million EUR,1983,
SI033,Koroska,Million EUR,1983,
SI034,Savinjska,Million EUR,1983,
SI035,Zasavska,Million EUR,1983,
SI036,Posavska,Million EUR,1983,
SI037,Jugovzhodna Slovenija,Million EUR,1983,
SI038,Primorsko-notranjska,Million EUR,1983,
SI041,Osrednjeslovenska,Million EUR,1983,
SI042,Gorenjska,Million EUR,1983,
SI043,Goriska,Million EUR,1983,
SI044,Obalno-kraska,Million EUR,1983,
HR021,Bjelovarsko-bilogorska županija,Million EUR,1983,
HR022,Virovitičko-podravska županija,Million EUR,1983,
HR023,Požeško-slavonska županija,Million EUR,1983,
HR024,Brodsko-posavska županija,Million EUR,1983,
HR025,Osječko-baranjska županija,Million EUR,1983,
HR026,Vukovarsko-srijemska županija,Million EUR,1983,
HR027,Karlovačka županija,Million EUR,1983,
HR028,Sisačko-moslavačka županija,Million EUR,1983,
HR031,Primorsko-goranska zupanija,Million EUR,1983,
HR032,Licko-senjska zupanija,Million EUR,1983,
HR033,Zadarska zupanija,Million EUR,1983,
HR034,Sibensko-kninska zupanija,Million EUR,1983,
HR035,Splitsko-dalmatinska zupanija,Million EUR,1983,
HR036,Istarska zupanija,Million EUR,1983,
HR037,Dubrovacko-neretvanska zupanija,Million EUR,1983,
HR050,Grad Zagreb,Million EUR,1983,
HR061,Međimurska županija,Million EUR,1983,
HR062,Varaždinska županija,Million EUR,1983,
HR063,Koprivničko-križevačka županija,Million EUR,1983,
HR064,Krapinsko-zagorska županija,Million EUR,1983,
HR065,Zagrebačka županija,Million EUR,1983,
ME000,Crna Gora,Million EUR,1983,
MK001,Vardarski,Million EUR,1983,
MK002,Istocen,Million EUR,1983,
MK003,Jugozapaden,Million EUR,1983,
MK004,Jugoistocen,Million EUR,1983,
MK005,Pelagoniski,Million EUR,1983,
MK006,Poloski,Million EUR,1983,
MK007,Severoistocen,Million EUR,1983,
MK008,Skopski,Million EUR,1983,
RS110,Београдска област,Million EUR,1983,
RS121,Западнобачка област,Million EUR,1983,
RS122,Јужнобанатска област,Million EUR,1983,
RS123,Јужнобачка област,Million EUR,1983,
RS124,Севернобанатска област,Million EUR,1983,
RS125,Севернобачка област,Million EUR,1983,
RS126,Средњобанатска област,Million EUR,1983,
RS127,Сремска област,Million EUR,1983,
RS211,Златиборска област,Million EUR,1983,
RS212,Колубарска област,Million EUR,1983,
RS213,Мачванска област,Million EUR,1983,
RS214,Моравичка област,Million EUR,1983,
RS215,Поморавска област,Million EUR,1983,
RS216,Расинска област,Million EUR,1983,
RS217,Рашка област,Million EUR,1983,
RS218,Шумадијска област,Million EUR,1983,
RS221,Борска област,Million EUR,1983,
RS222,Браничевска област,Million EUR,1983,
RS223,Зајечарска област,Million EUR,1983,
RS224,Јабланичка област,Million EUR,1983,
RS225,Нишавска област,Million EUR,1983,
RS226,Пиротска област,Million EUR,1983,
RS227,Подунавска област,Million EUR,1983,
RS228,Пчињска област,Million EUR,1983,
RS229,Топличка област,Million EUR,1983,
SI031,Pomurska,Million EUR,1983,
SI032,Podravska,Million EUR,1983,
SI033,Koroska,Million EUR,1983,
SI034,Savinjska,Million EUR,1983,
SI035,Zasavska,Million EUR,1983,
SI036,Posavska,Million EUR,1983,
SI037,Jugovzhodna Slovenija,Million EUR,1983,
SI038,Primorsko-notranjska,Million EUR,1983,
SI041,Osrednjeslovenska,Million EUR,1983,
SI042,Gorenjska,Million EUR,1983,
SI043,Goriska,Million EUR,1983,
SI044,Obalno-kraska,Million EUR,1983,
HR021,Bjelovarsko-bilogorska županija,Million EUR,1984,
HR022,Virovitičko-podravska županija,Million EUR,1984,
HR023,Požeško-slavonska županija,Million EUR,1984,
HR024,Brodsko-posavska županija,Million EUR,1984,
HR025,Osječko-baranjska županija,Million EUR,1984,
HR026,Vukovarsko-srijemska županija,Million EUR,1984,
HR027,Karlovačka županija,Million EUR,1984,
HR028,Sisačko-moslavačka županija,Million EUR,1984,
HR031,Primorsko-goranska zupanija,Million EUR,1984,
HR032,Licko-senjska zupanija,Million EUR,1984,
HR033,Zadarska zupanija,Million EUR,1984,
HR034,Sibensko-kninska zupanija,Million EUR,1984,
HR035,Splitsko-dalmatinska zupanija,Million EUR,1984,
HR036,Istarska zupanija,Million EUR,1984,
HR037,Dubrovacko-neretvanska zupanija,Million EUR,1984,
HR050,Grad Zagreb,Million EUR,1984,
HR061,Međimurska županija,Million EUR,1984,
HR062,Varaždinska županija,Million EUR,1984,
HR063,Koprivničko-križevačka županija,Million EUR,1984,
HR064,Krapinsko-zagorska županija,Million EUR,1984,
HR065,Zagrebačka županija,Million EUR,1984,
ME000,Crna Gora,Million EUR,1984,
MK001,Vardarski,Million EUR,1984,
MK002,Istocen,Million EUR,1984,
MK003,Jugozapaden,Million EUR,1984,
MK004,Jugoistocen,Million EUR,1984,
MK005,Pelagoniski,Million EUR,1984,
MK006,Poloski,Million EUR,1984,
MK007,Severoistocen,Million EUR,1984,
MK008,Skopski,Million EUR,1984,
RS110,Београдска област,Million EUR,1984,
RS121,Западнобачка област,Million EUR,1984,
RS122,Јужнобанатска област,Million EUR,1984,
RS123,Јужнобачка област,Million EUR,1984,
RS124,Севернобанатска област,Million EUR,1984,
RS125,Севернобачка област,Million EUR,1984,
RS126,Средњобанатска област,Million EUR,1984,
RS127,Сремска област,Million EUR,1984,
RS211,Златиборска област,Million EUR,1984,
RS212,Колубарска област,Million EUR,1984,
RS213,Мачванска област,Million EUR,1984,
RS214,Моравичка област,Million EUR,1984,
RS215,Поморавска област,Million EUR,1984,
RS216,Расинска област,Million EUR,1984,
RS217,Рашка област,Million EUR,1984,
RS218,Шумадијска област,Million EUR,1984,
RS221,Борска област,Million EUR,1984,
RS222,Браничевска област,Million EUR,1984,
RS223,Зајечарска област,Million EUR,1984,
RS224,Јабланичка област,Million EUR,1984,
RS225,Нишавска област,Million EUR,1984,
RS226,Пиротска област,Million EUR,1984,
RS227,Подунавска област,Million EUR,1984,
RS228,Пчињска област,Million EUR,1984,
RS229,Топличка област,Million EUR,1984,
RSZZZ,Extra regio (RS),Million EUR,1984,
SI031,Pomurska,Million EUR,1984,
SI032,Podravska,Million EUR,1984,
SI033,Koroska,Million EUR,1984,
SI034,Savinjska,Million EUR,1984,
SI035,Zasavska,Million EUR,1984,
SI036,Posavska,Million EUR,1984,
SI037,Jugovzhodna Slovenija,Million EUR,1984,
SI038,Primorsko-notranjska,Million EUR,1984,
SI041,Osrednjeslovenska,Million EUR,1984,
SI042,Gorenjska,Million EUR,1984,
SI043,Goriska,Million EUR,1984,
SI044,Obalno-kraska,Million EUR,1984,
HR021,Bjelovarsko-bilogorska županija,Million EUR,1984,
HR022,Virovitičko-podravska županija,Million EUR,1984,
HR023,Požeško-slavonska županija,Million EUR,1984,
HR024,Brodsko-posavska županija,Million EUR,1984,
HR025,Osječko-baranjska županija,Million EUR,1984,
HR026,Vukovarsko-srijemska županija,Million EUR,1984,
HR027,Karlovačka županija,Million EUR,1984,
HR028,Sisačko-moslavačka županija,Million EUR,1984,
HR031,Primorsko-goranska zupanija,Million EUR,1984,
HR032,Licko-senjska zupanija,Million EUR,1984,
HR033,Zadarska zupanija,Million EUR,1984,
HR034,Sibensko-kninska zupanija,Million EUR,1984,
HR035,Splitsko-dalmatinska zupanija,Million EUR,1984,
HR036,Istarska zupanija,Million EUR,1984,
HR037,Dubrovacko-neretvanska zupanija,Million EUR,1984,
HR050,Grad Zagreb,Million EUR,1984,
HR061,Međimurska županija,Million EUR,1984,
HR062,Varaždinska županija,Million EUR,1984,
HR063,Koprivničko-križevačka županija,Million EUR,1984,
HR064,Krapinsko-zagorska županija,Million EUR,1984,
HR065,Zagrebačka županija,Million EUR,1984,
ME000,Crna Gora,Million EUR,1984,
MK001,Vardarski,Million EUR,1984,
MK002,Istocen,Million EUR,1984,
MK003,Jugozapaden,Million EUR,1984,
MK004,Jugoistocen,Million EUR,1984,
MK005,Pelagoniski,Million EUR,1984,
MK006,Poloski,Million EUR,1984,
MK007,Severoistocen,Million EUR,1984,
MK008,Skopski,Million EUR,1984,
RS110,Београдска област,Million EUR,1984,
RS121,Западнобачка област,Million EUR,1984,
RS122,Јужнобанатска област,Million EUR,1984,
RS123,Јужнобачка област,Million EUR,1984,
RS124,Севернобанатска област,Million EUR,1984,
RS125,Севернобачка област,Million EUR,1984,
RS126,Средњобанатска област,Million EUR,1984,
RS127,Сремска област,Million EUR,1984,
RS211,Златиборска област,Million EUR,1984,
RS212,Колубарска област,Million EUR,1984,
RS213,Мачванска област,Million EUR,1984,
RS214,Моравичка област,Million EUR,1984,
RS215,Поморавска област,Million EUR,1984,
RS216,Расинска област,Million EUR,1984,
RS217,Рашка област,Million EUR,1984,
RS218,Шумадијска област,Million EUR,1984,
RS221,Борска област,Million EUR,1984,
RS222,Браничевска област,Million EUR,1984,
RS223,Зајечарска област,Million EUR,1984,
RS224,Јабланичка област,Million EUR,1984,
RS225,Нишавска област,Million EUR,1984,
RS226,Пиротска област,Million EUR,1984,
RS227,Подунавска област,Million EUR,1984,
RS228,Пчињска област,Million EUR,1984,
RS229,Топличка област,Million EUR,1984,
SI031,Pomurska,Million EUR,1984,
SI032,Podravska,Million EUR,1984,
SI033,Koroska,Million EUR,1984,
SI034,Savinjska,Million EUR,1984,
SI035,Zasavska,Million EUR,1984,
SI036,Posavska,Million EUR,1984,
SI037,Jugovzhodna Slovenija,Million EUR,1984,
SI038,Primorsko-notranjska,Million EUR,1984,
SI041,Osrednjeslovenska,Million EUR,1984,
SI042,Gorenjska,Million EUR,1984,
SI043,Goriska,Million EUR,1984,
SI044,Obalno-kraska,Million EUR,1984,
HR021,Bjelovarsko-bilogorska županija,Million EUR,1985,
HR022,Virovitičko-podravska županija,Million EUR,1985,
HR023,Požeško-slavonska županija,Million EUR,1985,
HR024,Brodsko-posavska županija,Million EUR,1985,
HR025,Osječko-baranjska županija,Million EUR,1985,
HR026,Vukovarsko-srijemska županija,Million EUR,1985,
HR027,Karlovačka županija,Million EUR,1985,
HR028,Sisačko-moslavačka županija,Million EUR,1985,
HR031,Primorsko-goranska zupanija,Million EUR,1985,
HR032,Licko-senjska zupanija,Million EUR,1985,
HR033,Zadarska zupanija,Million EUR,1985,
HR034,Sibensko-kninska zupanija,Million EUR,1985,
HR035,Splitsko-dalmatinska zupanija,Million EUR,1985,
HR036,Istarska zupanija,Million EUR,1985,
HR037,Dubrovacko-neretvanska zupanija,Million EUR,1985,
HR050,Grad Zagreb,Million EUR,1985,
HR061,Međimurska županija,Million EUR,1985,
HR062,Varaždinska županija,Million EUR,1985,
HR063,Koprivničko-križevačka županija,Million EUR,1985,
HR064,Krapinsko-zagorska županija,Million EUR,1985,
HR065,Zagrebačka županija,Million EUR,1985,
ME000,Crna Gora,Million EUR,1985,
MK001,Vardarski,Million EUR,1985,
MK002,Istocen,Million EUR,1985,
MK003,Jugozapaden,Million EUR,1985,
MK004,Jugoistocen,Million EUR,1985,
MK005,Pelagoniski,Million EUR,1985,
MK006,Poloski,Million EUR,1985,
MK007,Severoistocen,Million EUR,1985,
MK008,Skopski,Million EUR,1985,
RS110,Београдска област,Million EUR,1985,
RS121,Западнобачка област,Million EUR,1985,
RS122,Јужнобанатска област,Million EUR,1985,
RS123,Јужнобачка област,Million EUR,1985,
RS124,Севернобанатска област,Million EUR,1985,
RS125,Севернобачка област,Million EUR,1985,
RS126,Средњобанатска област,Million EUR,1985,
RS127,Сремска област,Million EUR,1985,
RS211,Златиборска област,Million EUR,1985,
RS212,Колубарска област,Million EUR,1985,
RS213,Мачванска област,Million EUR,1985,
RS214,Моравичка област,Million EUR,1985,
RS215,Поморавска област,Million EUR,1985,
RS216,Расинска област,Million EUR,1985,
RS217,Рашка област,Million EUR,1985,
RS218,Шумадијска област,Million EUR,1985,
RS221,Борска област,Million EUR,1985,
RS222,Браничевска област,Million EUR,1985,
RS223,Зајечарска област,Million EUR,1985,
RS224,Јабланичка област,Million EUR,1985,
RS225,Нишавска област,Million EUR,1985,
RS226,Пиротска област,Million EUR,1985,
RS227,Подунавска област,Million EUR,1985,
RS228,Пчињска област,Million EUR,1985,
RS229,Топличка област,Million EUR,1985,
RSZZZ,Extra regio (RS),Million EUR,1985,
SI031,Pomurska,Million EUR,1985,
SI032,Podravska,Million EUR,1985,
SI033,Koroska,Million EUR,1985,
SI034,Savinjska,Million EUR,1985,
SI035,Zasavska,Million EUR,1985,
SI036,Posavska,Million EUR,1985,
SI037,Jugovzhodna Slovenija,Million EUR,1985,
SI038,Primorsko-notranjska,Million EUR,1985,
SI041,Osrednjeslovenska,Million EUR,1985,
SI042,Gorenjska,Million EUR,1985,
SI043,Goriska,Million EUR,1985,
SI044,Obalno-kraska,Million EUR,1985,
HR021,Bjelovarsko-bilogorska županija,Million EUR,1985,
HR022,Virovitičko-podravska županija,Million EUR,1985,
HR023,Požeško-slavonska županija,Million EUR,1985,
HR024,Brodsko-posavska županija,Million EUR,1985,
HR025,Osječko-baranjska županija,Million EUR,1985,
HR026,Vukovarsko-srijemska županija,Million EUR,1985,
HR027,Karlovačka županija,Million EUR,1985,
HR028,Sisačko-moslavačka županija,Million EUR,1985,
HR031,Primorsko-goranska zupanija,Million EUR,1985,
HR032,Licko-senjska zupanija,Million EUR,1985,
HR033,Zadarska zupanija,Million EUR,1985,
HR034,Sibensko-kninska zupanija,Million EUR,1985,
HR035,Splitsko-dalmatinska zupanija,Million EUR,1985,
HR036,Istarska zupanija,Million EUR,1985,
HR037,Dubrovacko-neretvanska zupanija,Million EUR,1985,
HR050,Grad Zagreb,Million EUR,1985,
HR061,Međimurska županija,Million EUR,1985,
HR062,Varaždinska županija,Million EUR,1985,
HR063,Koprivničko-križevačka županija,Million EUR,1985,
HR064,Krapinsko-zagorska županija,Million EUR,1985,
HR065,Zagrebačka županija,Million EUR,1985,
ME000,Crna Gora,Million EUR,1985,
MK001,Vardarski,Million EUR,1985,
MK002,Istocen,Million EUR,1985,
MK003,Jugozapaden,Million EUR,1985,
MK004,Jugoistocen,Million EUR,1985,
MK005,Pelagoniski,Million EUR,1985,
MK006,Poloski,Million EUR,1985,
MK007,Severoistocen,Million EUR,1985,
MK008,Skopski,Million EUR,1985,
RS110,Београдска област,Million EUR,1985,
RS121,Западнобачка област,Million EUR,1985,
RS122,Јужнобанатска област,Million EUR,1985,
RS123,Јужнобачка област,Million EUR,1985,
RS124,Севернобанатска област,Million EUR,1985,
RS125,Севернобачка област,Million EUR,1985,
RS126,Средњобанатска област,Million EUR,1985,
RS127,Сремска област,Million EUR,1985,
RS211,Златиборска област,Million EUR,1985,
RS212,Колубарска област,Million EUR,1985,
RS213,Мачванска област,Million EUR,1985,
RS214,Моравичка област,Million EUR,1985,
RS215,Поморавска област,Million EUR,1985,
RS216,Расинска област,Million EUR,1985,
RS217,Рашка област,Million EUR,1985,
RS218,Шумадијска област,Million EUR,1985,
RS221,Борска област,Million EUR,1985,
RS222,Браничевска област,Million EUR,1985,
RS223,Зајечарска област,Million EUR,1985,
RS224,Јабланичка област,Million EUR,1985,
RS225,Нишавска област,Million EUR,1985,
RS226,Пиротска област,Million EUR,1985,
RS227,Подунавска област,Million EUR,1985,
RS228,Пчињска област,Million EUR,1985,
RS229,Топличка област,Million EUR,1985,
SI031,Pomurska,Million EUR,1985,
SI032,Podravska,Million EUR,1985,
SI033,Koroska,Million EUR,1985,
SI034,Savinjska,Million EUR,1985,
SI035,Zasavska,Million EUR,1985,
SI036,Posavska,Million EUR,1985,
SI037,Jugovzhodna Slovenija,Million EUR,1985,
SI038,Primorsko-notranjska,Million EUR,1985,
SI041,Osrednjeslovenska,Million EUR,1985,
SI042,Gorenjska,Million EUR,1985,
SI043,Goriska,Million EUR,1985,
SI044,Obalno-kraska,Million EUR,1985,
HR021,Bjelovarsko-bilogorska županija,Million EUR,1986,
HR022,Virovitičko-podravska županija,Million EUR,1986,
HR023,Požeško-slavonska županija,Million EUR,1986,
HR024,Brodsko-posavska županija,Million EUR,1986,
HR025,Osječko-baranjska županija,Million EUR,1986,
HR026,Vukovarsko-srijemska županija,Million EUR,1986,
HR027,Karlovačka županija,Million EUR,1986,
HR028,Sisačko-moslavačka županija,Million EUR,1986,
HR031,Primorsko-goranska zupanija,Million EUR,1986,
HR032,Licko-senjska zupanija,Million EUR,1986,
HR033,Zadarska zupanija,Million EUR,1986,
HR034,Sibensko-kninska zupanija,Million EUR,1986,
HR035,Splitsko-dalmatinska zupanija,Million EUR,1986,
HR036,Istarska zupanija,Million EUR,1986,
HR037,Dubrovacko-neretvanska zupanija,Million EUR,1986,
HR050,Grad Zagreb,Million EUR,1986,
HR061,Međimurska županija,Million EUR,1986,
HR062,Varaždinska županija,Million EUR,1986,
HR063,Koprivničko-križevačka županija,Million EUR,1986,
HR064,Krapinsko-zagorska županija,Million EUR,1986,
HR065,Zagrebačka županija,Million EUR,1986,
ME000,Crna Gora,Million EUR,1986,
MK001,Vardarski,Million EUR,1986,
MK002,Istocen,Million EUR,1986,
MK003,Jugozapaden,Million EUR,1986,
MK004,Jugoistocen,Million EUR,1986,
MK005,Pelagoniski,Million EUR,1986,
MK006,Poloski,Million EUR,1986,
MK007,Severoistocen,Million EUR,1986,
MK008,Skopski,Million EUR,1986,
RS110,Београдска област,Million EUR,1986,
RS121,Западнобачка област,Million EUR,1986,
RS122,Јужнобанатска област,Million EUR,1986,
RS123,Јужнобачка област,Million EUR,1986,
RS124,Севернобанатска област,Million EUR,1986,
RS125,Севернобачка област,Million EUR,1986,
RS126,Средњобанатска област,Million EUR,1986,
RS127,Сремска област,Million EUR,1986,
RS211,Златиборска област,Million EUR,1986,
RS212,Колубарска област,Million EUR,1986,
RS213,Мачванска област,Million EUR,1986,
RS214,Моравичка област,Million EUR,1986,
RS215,Поморавска област,Million EUR,1986,
RS216,Расинска област,Million EUR,1986,
RS217,Рашка област,Million EUR,1986,
RS218,Шумадијска област,Million EUR,1986,
RS221,Борска област,Million EUR,1986,
RS222,Браничевска област,Million EUR,1986,
RS223,Зајечарска област,Million EUR,1986,
RS224,Јабланичка област,Million EUR,1986,
RS225,Нишавска област,Million EUR,1986,
RS226,Пиротска област,Million EUR,1986,
RS227,Подунавска област,Million EUR,1986,
RS228,Пчињска област,Million EUR,1986,
RS229,Топличка област,Million EUR,1986,
RSZZZ,Extra regio (RS),Million EUR,1986,
SI031,Pomurska,Million EUR,1986,
SI032,Podravska,Million EUR,1986,
SI033,Koroska,Million EUR,1986,
SI034,Savinjska,Million EUR,1986,
SI035,Zasavska,Million EUR,1986,
SI036,Posavska,Million EUR,1986,
SI037,Jugovzhodna Slovenija,Million EUR,1986,
SI038,Primorsko-notranjska,Million EUR,1986,
SI041,Osrednjeslovenska,Million EUR,1986,
SI042,Gorenjska,Million EUR,1986,
SI043,Goriska,Million EUR,1986,
SI044,Obalno-kraska,Million EUR,1986,
HR021,Bjelovarsko-bilogorska županija,Million EUR,1986,
HR022,Virovitičko-podravska županija,Million EUR,1986,
HR023,Požeško-slavonska županija,Million EUR,1986,
HR024,Brodsko-posavska županija,Million EUR,1986,
HR025,Osječko-baranjska županija,Million EUR,1986,
HR026,Vukovarsko-srijemska županija,Million EUR,1986,
HR027,Karlovačka županija,Million EUR,1986,
HR028,Sisačko-moslavačka županija,Million EUR,1986,
HR031,Primorsko-goranska zupanija,Million EUR,1986,
HR032,Licko-senjska zupanija,Million EUR,1986,
HR033,Zadarska zupanija,Million EUR,1986,
HR034,Sibensko-kninska zupanija,Million EUR,1986,
HR035,Splitsko-dalmatinska zupanija,Million EUR,1986,
HR036,Istarska zupanija,Million EUR,1986,
HR037,Dubrovacko-neretvanska zupanija,Million EUR,1986,
HR050,Grad Zagreb,Million EUR,1986,
HR061,Međimurska županija,Million EUR,1986,
HR062,Varaždinska županija,Million EUR,1986,
HR063,Koprivničko-križevačka županija,Million EUR,1986,
HR064,Krapinsko-zagorska županija,Million EUR,1986,
HR065,Zagrebačka županija,Million EUR,1986,
ME000,Crna Gora,Million EUR,1986,
MK001,Vardarski,Million EUR,1986,
MK002,Istocen,Million EUR,1986,
MK003,Jugozapaden,Million EUR,1986,
MK004,Jugoistocen,Million EUR,1986,
MK005,Pelagoniski,Million EUR,1986,
MK006,Poloski,Million EUR,1986,
MK007,Severoistocen,Million EUR,1986,
MK008,Skopski,Million EUR,1986,
RS110,Београдска област,Million EUR,1986,
RS121,Западнобачка област,Million EUR,1986,
RS122,Јужнобанатска област,Million EUR,1986,
RS123,Јужнобачка област,Million EUR,1986,
RS124,Севернобанатска област,Million EUR,1986,
RS125,Севернобачка област,Million EUR,1986,
RS126,Средњобанатска област,Million EUR,1986,
RS127,Сремска област,Million EUR,1986,
RS211,Златиборска област,Million EUR,1986,
RS212,Колубарска област,Million EUR,1986,
RS213,Мачванска област,Million EUR,1986,
RS214,Моравичка област,Million EUR,1986,
RS215,Поморавска област,Million EUR,1986,
RS216,Расинска област,Million EUR,1986,
RS217,Рашка област,Million EUR,1986,
RS218,Шумадијска област,Million EUR,1986,
RS221,Борска област,Million EUR,1986,
RS222,Браничевска област,Million EUR,1986,
RS223,Зајечарска област,Million EUR,1986,
RS224,Јабланичка област,Million EUR,1986,
RS225,Нишавска област,Million EUR,1986,
